parameter,rhat,experiment,condition,model_name
"z_1[1,63]",1.0006479210798678,exp1,cue,hurdle
"z_1[1,64]",1.0002199108088645,exp1,cue,hurdle
"z_1[1,65]",1.00036677116328,exp1,cue,hurdle
"z_1[1,66]",1.000532626304323,exp1,cue,hurdle
"z_1[1,67]",1.0004395028057045,exp1,cue,hurdle
"z_1[1,68]",1.0001566330589837,exp1,cue,hurdle
"z_1[1,69]",1.000247398155431,exp1,cue,hurdle
"z_1[1,70]",1.0005518535057105,exp1,cue,hurdle
"z_1[1,71]",1.0005199232399191,exp1,cue,hurdle
"z_1[1,72]",1.0003359224557065,exp1,cue,hurdle
"z_1[1,73]",1.0008603561243872,exp1,cue,hurdle
"z_1[1,74]",1.0004910631896395,exp1,cue,hurdle
"z_1[1,75]",1.0005857700416623,exp1,cue,hurdle
"z_1[1,76]",1.0003261396094973,exp1,cue,hurdle
"z_1[1,77]",1.0006210386898744,exp1,cue,hurdle
"z_1[1,78]",1.0002838402828211,exp1,cue,hurdle
"z_1[1,79]",1.0006566465523068,exp1,cue,hurdle
"z_1[1,80]",1.0004277409658668,exp1,cue,hurdle
"z_1[1,81]",1.0004593078792146,exp1,cue,hurdle
"z_1[1,82]",1.000532977080403,exp1,cue,hurdle
"z_1[1,83]",1.0005560172234316,exp1,cue,hurdle
"z_1[1,84]",1.0004460815996656,exp1,cue,hurdle
"z_1[1,85]",1.0005040075199754,exp1,cue,hurdle
"z_1[1,86]",1.000395463164963,exp1,cue,hurdle
"z_1[1,87]",1.0007458341244233,exp1,cue,hurdle
"z_1[1,88]",1.0002941091336914,exp1,cue,hurdle
"z_1[1,89]",1.000461924123962,exp1,cue,hurdle
"z_1[1,90]",1.0006777771474644,exp1,cue,hurdle
"z_1[1,91]",1.0002624741032742,exp1,cue,hurdle
"z_1[1,92]",1.0005726321334094,exp1,cue,hurdle
"z_1[1,93]",1.000576374487246,exp1,cue,hurdle
"z_1[1,94]",1.000580161101464,exp1,cue,hurdle
"z_1[1,95]",1.0001550259246794,exp1,cue,hurdle
"z_1[1,96]",1.0002843800165624,exp1,cue,hurdle
"z_1[1,97]",1.0005320213048037,exp1,cue,hurdle
"z_1[1,98]",1.0001146591864112,exp1,cue,hurdle
"z_1[1,99]",1.0002588973704531,exp1,cue,hurdle
"z_1[1,100]",1.0004356223143913,exp1,cue,hurdle
"z_1[1,101]",1.0008180461941303,exp1,cue,hurdle
"z_1[1,102]",1.0005638882584666,exp1,cue,hurdle
"z_1[1,103]",1.0006084740424537,exp1,cue,hurdle
"z_1[1,104]",1.0006895461999932,exp1,cue,hurdle
"z_1[1,105]",1.0003950193382851,exp1,cue,hurdle
"z_2[1,1]",1.0008085257052657,exp1,cue,hurdle
"z_2[2,1]",1.0002256392463855,exp1,cue,hurdle
"z_2[1,2]",1.000676860291633,exp1,cue,hurdle
"z_2[2,2]",1.0002018421633674,exp1,cue,hurdle
"z_2[1,3]",1.0001059690692116,exp1,cue,hurdle
"z_2[2,3]",1.0002207647223729,exp1,cue,hurdle
"z_2[1,4]",1.0001828590036685,exp1,cue,hurdle
"z_2[2,4]",1.0000011836811762,exp1,cue,hurdle
"z_2[1,5]",1.0001698471829235,exp1,cue,hurdle
"z_2[2,5]",1.0001176295756171,exp1,cue,hurdle
"z_2[1,6]",1.0001457815307762,exp1,cue,hurdle
"z_2[2,6]",1.0000496429463588,exp1,cue,hurdle
"z_2[1,7]",1.0004228192286413,exp1,cue,hurdle
"z_2[2,7]",1.0001362722332268,exp1,cue,hurdle
"z_2[1,8]",1.0002897186214046,exp1,cue,hurdle
"z_2[2,8]",1.0000561046449183,exp1,cue,hurdle
"z_2[1,9]",1.0000844672841647,exp1,cue,hurdle
"z_2[2,9]",0.999966685555479,exp1,cue,hurdle
"z_2[1,10]",1.0000586659455886,exp1,cue,hurdle
"z_2[2,10]",1.0000815847529827,exp1,cue,hurdle
"z_2[1,11]",1.000126275213243,exp1,cue,hurdle
"z_2[2,11]",1.0000850750549095,exp1,cue,hurdle
"z_2[1,12]",1.0003068441485172,exp1,cue,hurdle
"z_2[2,12]",0.9999843334368657,exp1,cue,hurdle
"z_2[1,13]",1.0002335924303962,exp1,cue,hurdle
"z_2[2,13]",1.0000913034599177,exp1,cue,hurdle
"z_2[1,14]",1.0005088776867546,exp1,cue,hurdle
"z_2[2,14]",1.0001261410512077,exp1,cue,hurdle
"z_2[1,15]",1.0002064662252392,exp1,cue,hurdle
"z_2[2,15]",1.000124432453849,exp1,cue,hurdle
"z_2[1,16]",1.0002152459655085,exp1,cue,hurdle
"z_2[2,16]",1.0000546046306333,exp1,cue,hurdle
"z_2[1,17]",1.0002696731823664,exp1,cue,hurdle
"z_2[2,17]",1.0000473323681864,exp1,cue,hurdle
"z_2[1,18]",1.000569206709655,exp1,cue,hurdle
"z_2[2,18]",1.0002164282512018,exp1,cue,hurdle
"z_2[1,19]",1.0005041974598208,exp1,cue,hurdle
"z_2[2,19]",1.0000868617395031,exp1,cue,hurdle
"z_2[1,20]",1.0003597202131715,exp1,cue,hurdle
"z_2[2,20]",1.000078194262437,exp1,cue,hurdle
"z_2[1,21]",1.0003044610213558,exp1,cue,hurdle
"z_2[2,21]",1.0003652615794922,exp1,cue,hurdle
"z_2[1,22]",1.000417650183758,exp1,cue,hurdle
"z_2[2,22]",0.9999833450808876,exp1,cue,hurdle
"z_2[1,23]",1.0004341641564625,exp1,cue,hurdle
"z_2[2,23]",1.0003198302781326,exp1,cue,hurdle
"z_2[1,24]",1.0004935169294993,exp1,cue,hurdle
"z_2[2,24]",1.00012575142899,exp1,cue,hurdle
"z_2[1,25]",1.0002252866056693,exp1,cue,hurdle
"z_2[2,25]",1.0001017350892005,exp1,cue,hurdle
"z_2[1,26]",1.0008345844371096,exp1,cue,hurdle
"z_2[2,26]",1.0001760870563798,exp1,cue,hurdle
"z_2[1,27]",1.0003297660867219,exp1,cue,hurdle
"z_2[2,27]",1.0002775111925255,exp1,cue,hurdle
"z_2[1,28]",1.0001276383615851,exp1,cue,hurdle
"z_2[2,28]",0.9999910668395098,exp1,cue,hurdle
"z_2[1,29]",1.0004503773758582,exp1,cue,hurdle
"z_2[2,29]",1.0000651807444068,exp1,cue,hurdle
"z_2[1,30]",1.000173373064166,exp1,cue,hurdle
"z_2[2,30]",1.0000179788768095,exp1,cue,hurdle
"z_2[1,31]",1.0000630855456256,exp1,cue,hurdle
"z_2[2,31]",1.0001454682282997,exp1,cue,hurdle
"z_2[1,32]",1.000321931897816,exp1,cue,hurdle
"z_2[2,32]",1.0000160918549879,exp1,cue,hurdle
"z_2[1,33]",1.0005783519654998,exp1,cue,hurdle
"z_2[2,33]",1.0001728704293347,exp1,cue,hurdle
"z_2[1,34]",1.000695227760574,exp1,cue,hurdle
"z_2[2,34]",1.0002438025466842,exp1,cue,hurdle
"z_2[1,35]",1.0001805572792346,exp1,cue,hurdle
"z_2[2,35]",1.0000656410464148,exp1,cue,hurdle
"z_2[1,36]",1.0005448859875226,exp1,cue,hurdle
"z_2[2,36]",1.0000357285799948,exp1,cue,hurdle
"z_2[1,37]",1.00039319198964,exp1,cue,hurdle
"z_2[2,37]",1.00004895561165,exp1,cue,hurdle
"z_2[1,38]",1.0003591626899129,exp1,cue,hurdle
"z_2[2,38]",1.0000493808708073,exp1,cue,hurdle
"z_2[1,39]",1.0002285428272593,exp1,cue,hurdle
"z_2[2,39]",1.0000350752653464,exp1,cue,hurdle
"z_2[1,40]",1.0001012446590796,exp1,cue,hurdle
"z_2[2,40]",1.000004803418241,exp1,cue,hurdle
"z_2[1,41]",1.0005364832928074,exp1,cue,hurdle
"z_2[2,41]",1.000114501534461,exp1,cue,hurdle
"z_2[1,42]",1.000424336157891,exp1,cue,hurdle
"z_2[2,42]",1.0000822735906056,exp1,cue,hurdle
"z_2[1,43]",1.000525489114391,exp1,cue,hurdle
"z_2[2,43]",1.0000011055883005,exp1,cue,hurdle
"z_2[1,44]",1.0002422972766996,exp1,cue,hurdle
"z_2[2,44]",1.000082114976172,exp1,cue,hurdle
"z_2[1,45]",1.0002776165953582,exp1,cue,hurdle
"z_2[2,45]",1.0001572327906934,exp1,cue,hurdle
"z_2[1,46]",1.0003049827947654,exp1,cue,hurdle
"z_2[2,46]",1.0001619683327894,exp1,cue,hurdle
"z_2[1,47]",1.0002407614275202,exp1,cue,hurdle
"z_2[2,47]",1.0003216361073988,exp1,cue,hurdle
"z_2[1,48]",1.0001649320373043,exp1,cue,hurdle
"z_2[2,48]",1.000098147065751,exp1,cue,hurdle
"z_2[1,49]",1.0001019129089423,exp1,cue,hurdle
"z_2[2,49]",1.0000458063090263,exp1,cue,hurdle
"z_2[1,50]",1.0004285827211366,exp1,cue,hurdle
"z_2[2,50]",1.0001864146431911,exp1,cue,hurdle
"z_2[1,51]",1.0004764144747502,exp1,cue,hurdle
"z_2[2,51]",1.0000219729207398,exp1,cue,hurdle
"z_2[1,52]",1.00017532501413,exp1,cue,hurdle
"z_2[2,52]",1.0000405196796758,exp1,cue,hurdle
"z_2[1,53]",1.0007365888775963,exp1,cue,hurdle
"z_2[2,53]",1.000109593803755,exp1,cue,hurdle
"z_2[1,54]",1.0002670169002468,exp1,cue,hurdle
"z_2[2,54]",1.0000912040500287,exp1,cue,hurdle
"z_2[1,55]",1.0003604076141088,exp1,cue,hurdle
"z_2[2,55]",1.000174430730404,exp1,cue,hurdle
"z_2[1,56]",1.000097494326526,exp1,cue,hurdle
"z_2[2,56]",1.0002416446140965,exp1,cue,hurdle
"z_2[1,57]",1.0001901880613964,exp1,cue,hurdle
"z_2[2,57]",1.0000978639313356,exp1,cue,hurdle
"z_2[1,58]",1.0003180714723157,exp1,cue,hurdle
"z_2[2,58]",1.0000807619403158,exp1,cue,hurdle
"z_2[1,59]",1.0000293208477684,exp1,cue,hurdle
"z_2[2,59]",1.0001250577392902,exp1,cue,hurdle
"z_2[1,60]",1.0002599086342545,exp1,cue,hurdle
"z_2[2,60]",1.0000521970251615,exp1,cue,hurdle
"z_2[1,61]",1.000251531609715,exp1,cue,hurdle
"z_2[2,61]",1.0001209750499507,exp1,cue,hurdle
"z_2[1,62]",1.00033955345526,exp1,cue,hurdle
"z_2[2,62]",1.000174372161129,exp1,cue,hurdle
"z_2[1,63]",1.0001736747797627,exp1,cue,hurdle
"z_2[2,63]",1.000121767581031,exp1,cue,hurdle
"z_2[1,64]",1.0002566006855667,exp1,cue,hurdle
"z_2[2,64]",1.000091898300331,exp1,cue,hurdle
"z_2[1,65]",1.0001871448631718,exp1,cue,hurdle
"z_2[2,65]",1.0000034325081386,exp1,cue,hurdle
"z_2[1,66]",1.0001943204150374,exp1,cue,hurdle
"z_2[2,66]",1.0000131091503948,exp1,cue,hurdle
"z_2[1,67]",1.0002826621768852,exp1,cue,hurdle
"z_2[2,67]",1.0000272616543489,exp1,cue,hurdle
"z_2[1,68]",1.0002448458188848,exp1,cue,hurdle
"z_2[2,68]",0.9999767156393741,exp1,cue,hurdle
"z_2[1,69]",1.0001886037031449,exp1,cue,hurdle
"z_2[2,69]",0.9999596057301643,exp1,cue,hurdle
"z_2[1,70]",1.0003283525124922,exp1,cue,hurdle
"z_2[2,70]",1.0000453033546564,exp1,cue,hurdle
"z_2[1,71]",1.0009742567067959,exp1,cue,hurdle
"z_2[2,71]",1.0001422908496178,exp1,cue,hurdle
"z_2[1,72]",1.0004071014042597,exp1,cue,hurdle
"z_2[2,72]",1.000082456030917,exp1,cue,hurdle
"z_2[1,73]",1.0001450558417546,exp1,cue,hurdle
"z_2[2,73]",1.0000293773270226,exp1,cue,hurdle
"z_2[1,74]",1.0003861676590888,exp1,cue,hurdle
"z_2[2,74]",1.0000573066401033,exp1,cue,hurdle
"z_2[1,75]",1.0006195486860061,exp1,cue,hurdle
"z_2[2,75]",1.0000663544535875,exp1,cue,hurdle
"z_2[1,76]",1.0002304562410145,exp1,cue,hurdle
"z_2[2,76]",1.0000003906242854,exp1,cue,hurdle
"z_2[1,77]",1.0003664495653368,exp1,cue,hurdle
"z_2[2,77]",0.9999822149105352,exp1,cue,hurdle
"z_2[1,78]",1.0003977796807966,exp1,cue,hurdle
"z_2[2,78]",1.0001275552066822,exp1,cue,hurdle
"z_2[1,79]",1.0001332683165922,exp1,cue,hurdle
"z_2[2,79]",1.000003288915468,exp1,cue,hurdle
"z_2[1,80]",1.0002645513338628,exp1,cue,hurdle
"z_2[2,80]",1.0000067277852858,exp1,cue,hurdle
"z_2[1,81]",1.0002261941594761,exp1,cue,hurdle
"z_2[2,81]",1.0001595696999004,exp1,cue,hurdle
"z_2[1,82]",1.0009889313984626,exp1,cue,hurdle
"z_2[2,82]",1.0004343106029085,exp1,cue,hurdle
"z_2[1,83]",1.0003360316796297,exp1,cue,hurdle
"z_2[2,83]",1.0001872683384423,exp1,cue,hurdle
"z_2[1,84]",1.0001702706864608,exp1,cue,hurdle
"z_2[2,84]",1.0001511821711133,exp1,cue,hurdle
"z_2[1,85]",1.0002293044947543,exp1,cue,hurdle
"z_2[2,85]",1.0000997542334598,exp1,cue,hurdle
"z_2[1,86]",1.0001883026805276,exp1,cue,hurdle
"z_2[2,86]",1.000062204236732,exp1,cue,hurdle
"z_2[1,87]",1.000317364870418,exp1,cue,hurdle
"z_2[2,87]",1.0000044541564437,exp1,cue,hurdle
"z_2[1,88]",1.0001087961275918,exp1,cue,hurdle
"z_2[2,88]",1.0000980482936106,exp1,cue,hurdle
"z_2[1,89]",1.000377443943229,exp1,cue,hurdle
"z_2[2,89]",1.000042484894043,exp1,cue,hurdle
"z_2[1,90]",1.0007839917276662,exp1,cue,hurdle
"z_2[2,90]",1.0000550138982116,exp1,cue,hurdle
"z_2[1,91]",1.000410433629432,exp1,cue,hurdle
"z_2[2,91]",1.000086503543932,exp1,cue,hurdle
"z_2[1,92]",1.000424603624965,exp1,cue,hurdle
"z_2[2,92]",1.0000589696800655,exp1,cue,hurdle
"z_2[1,93]",1.000321006407396,exp1,cue,hurdle
"z_2[2,93]",0.999985134537497,exp1,cue,hurdle
"z_2[1,94]",1.0004547540405992,exp1,cue,hurdle
"z_2[2,94]",1.0000812404885222,exp1,cue,hurdle
"z_2[1,95]",1.0001623161244257,exp1,cue,hurdle
"z_2[2,95]",1.0001618789124471,exp1,cue,hurdle
"z_2[1,96]",1.0005264508674578,exp1,cue,hurdle
"z_2[2,96]",1.0000547950722074,exp1,cue,hurdle
"z_2[1,97]",1.0003611264880243,exp1,cue,hurdle
"z_2[2,97]",1.0001325178129372,exp1,cue,hurdle
"z_2[1,98]",1.0001708130050404,exp1,cue,hurdle
"z_2[2,98]",0.9999794605756532,exp1,cue,hurdle
"z_2[1,99]",1.0006553866372823,exp1,cue,hurdle
"z_2[2,99]",1.0000047303136868,exp1,cue,hurdle
"z_2[1,100]",1.0000611789693148,exp1,cue,hurdle
"z_2[2,100]",1.0000056895750293,exp1,cue,hurdle
"z_2[1,101]",1.0008340307058494,exp1,cue,hurdle
"z_2[2,101]",1.000281908324641,exp1,cue,hurdle
"z_2[1,102]",1.0004053600293228,exp1,cue,hurdle
"z_2[2,102]",1.0000091241657827,exp1,cue,hurdle
"z_2[1,103]",1.0003126764261798,exp1,cue,hurdle
"z_2[2,103]",1.0000836230096821,exp1,cue,hurdle
"z_2[1,104]",1.0006847003735213,exp1,cue,hurdle
"z_2[2,104]",1.0002194279776446,exp1,cue,hurdle
"z_2[1,105]",1.0006345575311628,exp1,cue,hurdle
"z_2[2,105]",1.0000385443823971,exp1,cue,hurdle
"L_2[1,1]",NA,exp1,cue,hurdle
"L_2[2,1]",1.0007930810215593,exp1,cue,hurdle
"L_2[1,2]",NA,exp1,cue,hurdle
"L_2[2,2]",1.000793947948337,exp1,cue,hurdle
