parameter,rhat,experiment,condition,model_name
"z_1[1,44]",1.000109690289226,exp1,cue,contrast
"z_1[2,44]",1.0001262284978583,exp1,cue,contrast
"z_1[1,45]",1.0000081907302014,exp1,cue,contrast
"z_1[2,45]",1.000077827437825,exp1,cue,contrast
"z_1[1,46]",1.0000643675027505,exp1,cue,contrast
"z_1[2,46]",1.0000572723731393,exp1,cue,contrast
"z_1[1,47]",1.0002382278679243,exp1,cue,contrast
"z_1[2,47]",1.000059908579355,exp1,cue,contrast
"z_1[1,48]",1.0001501157019892,exp1,cue,contrast
"z_1[2,48]",1.0001261852710903,exp1,cue,contrast
"z_1[1,49]",1.0001491261645628,exp1,cue,contrast
"z_1[2,49]",1.000243862203338,exp1,cue,contrast
"z_1[1,50]",1.0000292076051318,exp1,cue,contrast
"z_1[2,50]",1.0001171569109042,exp1,cue,contrast
"z_1[1,51]",1.0002710755689912,exp1,cue,contrast
"z_1[2,51]",1.0000565108820005,exp1,cue,contrast
"z_1[1,52]",1.0000145327700478,exp1,cue,contrast
"z_1[2,52]",1.0001524939919377,exp1,cue,contrast
"z_1[1,53]",1.000304466791829,exp1,cue,contrast
"z_1[2,53]",1.0001158175405267,exp1,cue,contrast
"z_1[1,54]",1.0001024152745992,exp1,cue,contrast
"z_1[2,54]",1.0000993376838345,exp1,cue,contrast
"z_1[1,55]",1.00015487163028,exp1,cue,contrast
"z_1[2,55]",1.0001255186977354,exp1,cue,contrast
"z_1[1,56]",1.0000708518343868,exp1,cue,contrast
"z_1[2,56]",1.0003788624259786,exp1,cue,contrast
"z_1[1,57]",1.0001008093592092,exp1,cue,contrast
"z_1[2,57]",1.0001454644970615,exp1,cue,contrast
"z_1[1,58]",1.0001103026370461,exp1,cue,contrast
"z_1[2,58]",1.0001323871980625,exp1,cue,contrast
"z_1[1,59]",1.000027602309555,exp1,cue,contrast
"z_1[2,59]",1.0000537045569802,exp1,cue,contrast
"z_1[1,60]",0.9999580057048354,exp1,cue,contrast
"z_1[2,60]",0.999985111789735,exp1,cue,contrast
"z_1[1,61]",1.0000266736865024,exp1,cue,contrast
"z_1[2,61]",1.0000300211714026,exp1,cue,contrast
"z_1[1,62]",1.0000654767667307,exp1,cue,contrast
"z_1[2,62]",1.0001970813431198,exp1,cue,contrast
"z_1[1,63]",1.000053994558291,exp1,cue,contrast
"z_1[2,63]",0.9999935528197006,exp1,cue,contrast
"z_1[1,64]",1.0000762694996934,exp1,cue,contrast
"z_1[2,64]",1.0000929532784235,exp1,cue,contrast
"z_1[1,65]",0.9999848883839361,exp1,cue,contrast
"z_1[2,65]",1.0001563472831194,exp1,cue,contrast
"z_1[1,66]",1.000275910393932,exp1,cue,contrast
"z_1[2,66]",1.0002509502390329,exp1,cue,contrast
"z_1[1,67]",1.000067206535965,exp1,cue,contrast
"z_1[2,67]",1.0000579696347605,exp1,cue,contrast
"z_1[1,68]",1.0002445007571528,exp1,cue,contrast
"z_1[2,68]",1.0002197549681893,exp1,cue,contrast
"z_1[1,69]",1.0002565813767286,exp1,cue,contrast
"z_1[2,69]",1.0000504905039114,exp1,cue,contrast
"z_1[1,70]",1.000111881631283,exp1,cue,contrast
"z_1[2,70]",1.0001292692183792,exp1,cue,contrast
"z_1[1,71]",1.0001348804820058,exp1,cue,contrast
"z_1[2,71]",1.0001894175631858,exp1,cue,contrast
"z_1[1,72]",1.0001318510697286,exp1,cue,contrast
"z_1[2,72]",1.0000745648437195,exp1,cue,contrast
"z_1[1,73]",1.000130802849014,exp1,cue,contrast
"z_1[2,73]",1.0000027920872403,exp1,cue,contrast
"z_1[1,74]",1.0001890259477508,exp1,cue,contrast
"z_1[2,74]",1.0002614975123378,exp1,cue,contrast
"z_1[1,75]",1.0000261154898584,exp1,cue,contrast
"z_1[2,75]",1.0001822051312095,exp1,cue,contrast
"z_1[1,76]",1.0000085135911787,exp1,cue,contrast
"z_1[2,76]",1.0003026565894868,exp1,cue,contrast
"z_1[1,77]",1.0001383968839124,exp1,cue,contrast
"z_1[2,77]",1.0000726128419746,exp1,cue,contrast
"z_1[1,78]",1.0002239293654733,exp1,cue,contrast
"z_1[2,78]",1.0003527494160376,exp1,cue,contrast
"z_1[1,79]",1.000061924023192,exp1,cue,contrast
"z_1[2,79]",1.0001062336631465,exp1,cue,contrast
"z_1[1,80]",1.0001193229380425,exp1,cue,contrast
"z_1[2,80]",0.999982693641346,exp1,cue,contrast
"z_1[1,81]",1.0000455178800647,exp1,cue,contrast
"z_1[2,81]",1.0002314919614421,exp1,cue,contrast
"z_1[1,82]",1.0001163851027506,exp1,cue,contrast
"z_1[2,82]",1.0001215352068626,exp1,cue,contrast
"z_1[1,83]",1.0000925871502113,exp1,cue,contrast
"z_1[2,83]",1.000278090252051,exp1,cue,contrast
"z_1[1,84]",1.0001303158736017,exp1,cue,contrast
"z_1[2,84]",0.9999681889138982,exp1,cue,contrast
"z_1[1,85]",1.0001895794419509,exp1,cue,contrast
"z_1[2,85]",1.0000234283848788,exp1,cue,contrast
"z_1[1,86]",0.9999824616768348,exp1,cue,contrast
"z_1[2,86]",0.9999848299426948,exp1,cue,contrast
"z_1[1,87]",1.0002029385031743,exp1,cue,contrast
"z_1[2,87]",1.0001085474463793,exp1,cue,contrast
"z_1[1,88]",1.0000426641774252,exp1,cue,contrast
"z_1[2,88]",1.0002812534230445,exp1,cue,contrast
"z_1[1,89]",1.0001434393538888,exp1,cue,contrast
"z_1[2,89]",1.0001330747696031,exp1,cue,contrast
"z_1[1,90]",1.0001215966380106,exp1,cue,contrast
"z_1[2,90]",1.000147307244285,exp1,cue,contrast
"z_1[1,91]",1.0003850983443454,exp1,cue,contrast
"z_1[2,91]",1.0000559333508616,exp1,cue,contrast
"z_1[1,92]",1.0000895978252693,exp1,cue,contrast
"z_1[2,92]",1.0002734568124594,exp1,cue,contrast
"z_1[1,93]",1.0001742944043472,exp1,cue,contrast
"z_1[2,93]",1.0002217261448545,exp1,cue,contrast
"z_1[1,94]",1.0001673652595944,exp1,cue,contrast
"z_1[2,94]",1.0002265251906728,exp1,cue,contrast
"z_1[1,95]",1.0000543725721593,exp1,cue,contrast
"z_1[2,95]",1.0000911038573659,exp1,cue,contrast
"z_1[1,96]",1.0000963750837908,exp1,cue,contrast
"z_1[2,96]",1.000012627310918,exp1,cue,contrast
"z_1[1,97]",1.0002946480428048,exp1,cue,contrast
"z_1[2,97]",1.0001662736997803,exp1,cue,contrast
"z_1[1,98]",1.000177851449147,exp1,cue,contrast
"z_1[2,98]",1.000093748556919,exp1,cue,contrast
"z_1[1,99]",1.0001442985592748,exp1,cue,contrast
"z_1[2,99]",1.0000117736292338,exp1,cue,contrast
"z_1[1,100]",1.000047176609768,exp1,cue,contrast
"z_1[2,100]",0.9999947430056895,exp1,cue,contrast
"z_1[1,101]",1.0002725716040257,exp1,cue,contrast
"z_1[2,101]",0.9999330263664605,exp1,cue,contrast
"z_1[1,102]",1.0000015617488582,exp1,cue,contrast
"z_1[2,102]",1.000014109748439,exp1,cue,contrast
"z_1[1,103]",1.0001507916667933,exp1,cue,contrast
"z_1[2,103]",0.999992816153784,exp1,cue,contrast
"z_1[1,104]",1.0000536974501035,exp1,cue,contrast
"z_1[2,104]",1.0000266302137346,exp1,cue,contrast
"z_1[1,105]",1.000098236568426,exp1,cue,contrast
"z_1[2,105]",1.0000084433777399,exp1,cue,contrast
"L_1[1,1]",NA,exp1,cue,contrast
"L_1[2,1]",1.0003805783313364,exp1,cue,contrast
"L_1[1,2]",NA,exp1,cue,contrast
"L_1[2,2]",1.0003806834856672,exp1,cue,contrast
"z_2[1,1]",1.0004746269057074,exp1,cue,contrast
"z_2[1,2]",1.0009119296329856,exp1,cue,contrast
"z_2[1,3]",1.0003770947728663,exp1,cue,contrast
"z_2[1,4]",1.0005095065749097,exp1,cue,contrast
"z_2[1,5]",1.0006684251518478,exp1,cue,contrast
"z_2[1,6]",1.000588941943893,exp1,cue,contrast
"z_2[1,7]",1.000384052208314,exp1,cue,contrast
"z_2[1,8]",1.0004554383394046,exp1,cue,contrast
"z_2[1,9]",1.0006284910054029,exp1,cue,contrast
"z_2[1,10]",1.0005747025096519,exp1,cue,contrast
"z_2[1,11]",1.0005354680726655,exp1,cue,contrast
"z_2[1,12]",1.0004337347888521,exp1,cue,contrast
"z_2[1,13]",1.0004461861195268,exp1,cue,contrast
"z_2[1,14]",1.000508094772154,exp1,cue,contrast
"z_2[1,15]",1.0004171870607765,exp1,cue,contrast
"z_2[1,16]",1.0004400799727036,exp1,cue,contrast
"z_2[1,17]",1.0005648385883967,exp1,cue,contrast
"z_2[1,18]",1.0006645149248103,exp1,cue,contrast
"z_2[1,19]",1.0007077268151352,exp1,cue,contrast
"z_2[1,20]",1.0005019431323088,exp1,cue,contrast
"z_2[1,21]",1.000493202842487,exp1,cue,contrast
"z_2[1,22]",1.0005871236435961,exp1,cue,contrast
"z_2[1,23]",1.0005468092496932,exp1,cue,contrast
"z_2[1,24]",1.0005657275899662,exp1,cue,contrast
"z_2[1,25]",1.0004890633286099,exp1,cue,contrast
"z_2[1,26]",1.0008454139434606,exp1,cue,contrast
"z_2[1,27]",1.000486981618021,exp1,cue,contrast
"z_2[1,28]",1.0005890847265058,exp1,cue,contrast
"z_2[1,29]",1.0005906611929247,exp1,cue,contrast
"z_2[1,30]",1.0005955425579256,exp1,cue,contrast
"z_2[1,31]",1.0005790758518007,exp1,cue,contrast
"z_2[1,32]",1.0003409133427887,exp1,cue,contrast
"z_2[1,33]",1.0005084407790357,exp1,cue,contrast
"z_2[1,34]",1.0007062831851454,exp1,cue,contrast
"z_2[1,35]",1.0005734461368465,exp1,cue,contrast
"z_2[1,36]",1.000497604874143,exp1,cue,contrast
"z_2[1,37]",1.0005512544461614,exp1,cue,contrast
"z_2[1,38]",1.000370241173145,exp1,cue,contrast
"z_2[1,39]",1.0007551651940063,exp1,cue,contrast
"z_2[1,40]",1.0006496256045332,exp1,cue,contrast
"z_2[1,41]",1.0004501786210949,exp1,cue,contrast
"z_2[1,42]",1.0005108714972326,exp1,cue,contrast
"z_2[1,43]",1.0004703796141257,exp1,cue,contrast
"z_2[1,44]",1.000465295672949,exp1,cue,contrast
"z_2[1,45]",1.0004982773736797,exp1,cue,contrast
"z_2[1,46]",1.0007936698604392,exp1,cue,contrast
"z_2[1,47]",1.0005789799003348,exp1,cue,contrast
"z_2[1,48]",1.00054373647569,exp1,cue,contrast
"z_2[1,49]",1.000486435960152,exp1,cue,contrast
"z_2[1,50]",1.0006086001204555,exp1,cue,contrast
"z_2[1,51]",1.0004046456221662,exp1,cue,contrast
"z_2[1,52]",1.0005047770331037,exp1,cue,contrast
"z_2[1,53]",1.0006663401367093,exp1,cue,contrast
"z_2[1,54]",1.000640436225115,exp1,cue,contrast
"z_2[1,55]",1.0005233226634105,exp1,cue,contrast
"z_2[1,56]",1.000622998191914,exp1,cue,contrast
"z_2[1,57]",1.0004019024565256,exp1,cue,contrast
"z_2[1,58]",1.0005068787714406,exp1,cue,contrast
"z_2[1,59]",1.0003954281021703,exp1,cue,contrast
"z_2[1,60]",1.0006969456602672,exp1,cue,contrast
"z_2[1,61]",1.0006211253034436,exp1,cue,contrast
"z_2[1,62]",1.000515135251679,exp1,cue,contrast
"z_2[1,63]",1.0005046233929469,exp1,cue,contrast
"z_2[1,64]",1.0006699507561214,exp1,cue,contrast
"z_2[1,65]",1.0006744794979343,exp1,cue,contrast
"z_2[1,66]",1.0003621417890007,exp1,cue,contrast
"z_2[1,67]",1.000499305891076,exp1,cue,contrast
"z_2[1,68]",1.0004701343071547,exp1,cue,contrast
"z_2[1,69]",1.0003062606265347,exp1,cue,contrast
"z_2[1,70]",1.000493197534767,exp1,cue,contrast
"z_2[1,71]",1.000861958938774,exp1,cue,contrast
"z_2[1,72]",1.0004883727508351,exp1,cue,contrast
"z_2[1,73]",1.0005494315406822,exp1,cue,contrast
"z_2[1,74]",1.0004534400507288,exp1,cue,contrast
"z_2[1,75]",1.0008007177238785,exp1,cue,contrast
"z_2[1,76]",1.0006624925568146,exp1,cue,contrast
"z_2[1,77]",1.0007018220806043,exp1,cue,contrast
"z_2[1,78]",1.0005921285555694,exp1,cue,contrast
"z_2[1,79]",1.0004008842555057,exp1,cue,contrast
"z_2[1,80]",1.0009082740968285,exp1,cue,contrast
"z_2[1,81]",1.0004721415856914,exp1,cue,contrast
"z_2[1,82]",1.0008100048962627,exp1,cue,contrast
"z_2[1,83]",1.0004459141354698,exp1,cue,contrast
"z_2[1,84]",1.0006090072867946,exp1,cue,contrast
"z_2[1,85]",1.000494490928094,exp1,cue,contrast
"z_2[1,86]",1.0005554178266838,exp1,cue,contrast
"z_2[1,87]",1.00062224813844,exp1,cue,contrast
"z_2[1,88]",1.00028573437262,exp1,cue,contrast
"z_2[1,89]",1.0004403561192277,exp1,cue,contrast
"z_2[1,90]",1.0008832833345755,exp1,cue,contrast
"z_2[1,91]",1.0008407471059606,exp1,cue,contrast
"z_2[1,92]",1.000530778979542,exp1,cue,contrast
"z_2[1,93]",1.0005914603846675,exp1,cue,contrast
"z_2[1,94]",1.000425560022477,exp1,cue,contrast
"z_2[1,95]",1.0003614288611904,exp1,cue,contrast
"z_2[1,96]",1.0006034114514766,exp1,cue,contrast
"z_2[1,97]",1.0006368659578615,exp1,cue,contrast
"z_2[1,98]",1.0005600154089673,exp1,cue,contrast
"z_2[1,99]",1.000830060021312,exp1,cue,contrast
"z_2[1,100]",1.0005345586349628,exp1,cue,contrast
"z_2[1,101]",1.0007170571053885,exp1,cue,contrast
"z_2[1,102]",1.0006625075883702,exp1,cue,contrast
"z_2[1,103]",1.0005993043274153,exp1,cue,contrast
"z_2[1,104]",1.0005264111246606,exp1,cue,contrast
"z_2[1,105]",1.0005753583328008,exp1,cue,contrast
