parameter,rhat,experiment,condition,model_name
"z_2[2,15]",1.000191155408983,exp1,payoff,full
"z_2[1,16]",1.0004128230063716,exp1,payoff,full
"z_2[2,16]",1.0001250823267336,exp1,payoff,full
"z_2[1,17]",1.000158430053554,exp1,payoff,full
"z_2[2,17]",1.0000997993208842,exp1,payoff,full
"z_2[1,18]",1.0002784970916025,exp1,payoff,full
"z_2[2,18]",1.0000201695206652,exp1,payoff,full
"z_2[1,19]",1.0001879857973248,exp1,payoff,full
"z_2[2,19]",1.000113154168813,exp1,payoff,full
"z_2[1,20]",1.0001640746540477,exp1,payoff,full
"z_2[2,20]",1.0001418908517756,exp1,payoff,full
"z_2[1,21]",1.0002734226206966,exp1,payoff,full
"z_2[2,21]",1.0000484209953295,exp1,payoff,full
"z_2[1,22]",1.0005540941444118,exp1,payoff,full
"z_2[2,22]",1.0002017537167325,exp1,payoff,full
"z_2[1,23]",1.0003251799109103,exp1,payoff,full
"z_2[2,23]",1.000171509485198,exp1,payoff,full
"z_2[1,24]",1.0003328103220566,exp1,payoff,full
"z_2[2,24]",1.0001309883572789,exp1,payoff,full
"z_2[1,25]",1.000155609168994,exp1,payoff,full
"z_2[2,25]",1.0000730092167889,exp1,payoff,full
"z_2[1,26]",1.0004127783971644,exp1,payoff,full
"z_2[2,26]",1.0000407088303387,exp1,payoff,full
"z_2[1,27]",1.000380038400104,exp1,payoff,full
"z_2[2,27]",1.00005964957447,exp1,payoff,full
"z_2[1,28]",1.0003245878583185,exp1,payoff,full
"z_2[2,28]",1.0000259976023917,exp1,payoff,full
"z_2[1,29]",1.0003013317872902,exp1,payoff,full
"z_2[2,29]",1.0000406914162538,exp1,payoff,full
"z_2[1,30]",1.000380091086304,exp1,payoff,full
"z_2[2,30]",1.0000327590272684,exp1,payoff,full
"z_2[1,31]",1.0001944782284287,exp1,payoff,full
"z_2[2,31]",1.0000813398967374,exp1,payoff,full
"z_2[1,32]",1.000251256271846,exp1,payoff,full
"z_2[2,32]",1.000214736119498,exp1,payoff,full
"z_2[1,33]",1.0005110317092798,exp1,payoff,full
"z_2[2,33]",1.0002478302690183,exp1,payoff,full
"z_2[1,34]",1.0004293265219466,exp1,payoff,full
"z_2[2,34]",1.000150100185106,exp1,payoff,full
"z_2[1,35]",1.0002496425108707,exp1,payoff,full
"z_2[2,35]",1.0000383758526796,exp1,payoff,full
"z_2[1,36]",1.0003079060944358,exp1,payoff,full
"z_2[2,36]",1.0000843554597025,exp1,payoff,full
"z_2[1,37]",1.0004774825207843,exp1,payoff,full
"z_2[2,37]",1.0000659122674604,exp1,payoff,full
"z_2[1,38]",1.000443544588842,exp1,payoff,full
"z_2[2,38]",1.0000129568615743,exp1,payoff,full
"z_2[1,39]",1.0004838629207795,exp1,payoff,full
"z_2[2,39]",1.000090554657983,exp1,payoff,full
"z_2[1,40]",1.0003606140778503,exp1,payoff,full
"z_2[2,40]",1.000132468396905,exp1,payoff,full
"z_2[1,41]",1.0004377856349627,exp1,payoff,full
"z_2[2,41]",1.0000093654752658,exp1,payoff,full
"z_2[1,42]",1.0003859285749357,exp1,payoff,full
"z_2[2,42]",1.0001865107071668,exp1,payoff,full
"z_2[1,43]",1.0002229337675086,exp1,payoff,full
"z_2[2,43]",0.9999931326366862,exp1,payoff,full
"z_2[1,44]",1.0003572690738733,exp1,payoff,full
"z_2[2,44]",1.000092452273176,exp1,payoff,full
"z_2[1,45]",1.000269772871245,exp1,payoff,full
"z_2[2,45]",1.0000495578309574,exp1,payoff,full
"z_2[1,46]",1.000172723643066,exp1,payoff,full
"z_2[2,46]",1.0001065284082984,exp1,payoff,full
"z_2[1,47]",1.0003648510970335,exp1,payoff,full
"z_2[2,47]",0.9999656080979606,exp1,payoff,full
"z_2[1,48]",1.0003049371883126,exp1,payoff,full
"z_2[2,48]",1.0001473733603568,exp1,payoff,full
"z_2[1,49]",1.0002030997282754,exp1,payoff,full
"z_2[2,49]",1.0000467126232861,exp1,payoff,full
"z_2[1,50]",1.0003767353858606,exp1,payoff,full
"z_2[2,50]",1.0000782154565,exp1,payoff,full
"z_2[1,51]",1.00017055759547,exp1,payoff,full
"z_2[2,51]",1.0000261001010078,exp1,payoff,full
"z_2[1,52]",1.0004700904834343,exp1,payoff,full
"z_2[2,52]",0.9999848009904695,exp1,payoff,full
"z_2[1,53]",1.0003952852006144,exp1,payoff,full
"z_2[2,53]",1.0000361379093368,exp1,payoff,full
"z_2[1,54]",1.000440079820767,exp1,payoff,full
"z_2[2,54]",1.0000164333670787,exp1,payoff,full
"z_2[1,55]",1.0002055285977214,exp1,payoff,full
"z_2[2,55]",1.0002199955377569,exp1,payoff,full
"z_2[1,56]",1.0003565834829728,exp1,payoff,full
"z_2[2,56]",0.9999920423282578,exp1,payoff,full
"z_2[1,57]",1.0004493734083748,exp1,payoff,full
"z_2[2,57]",1.0000568150607514,exp1,payoff,full
"z_2[1,58]",1.000312565602658,exp1,payoff,full
"z_2[2,58]",1.0001432221211586,exp1,payoff,full
"z_2[1,59]",1.0002018788872498,exp1,payoff,full
"z_2[2,59]",0.9999875798217639,exp1,payoff,full
"z_2[1,60]",1.0003397241058194,exp1,payoff,full
"z_2[2,60]",1.0000364304489733,exp1,payoff,full
"z_2[1,61]",1.0001924833642826,exp1,payoff,full
"z_2[2,61]",1.0000465668273626,exp1,payoff,full
"z_2[1,62]",1.0002393209405294,exp1,payoff,full
"z_2[2,62]",1.000128989304041,exp1,payoff,full
"z_2[1,63]",1.0004182571246587,exp1,payoff,full
"z_2[2,63]",1.0001483854906912,exp1,payoff,full
"z_2[1,64]",1.0004051009113264,exp1,payoff,full
"z_2[2,64]",1.000107039276571,exp1,payoff,full
"L_2[1,1]",NA,exp1,payoff,full
"L_2[2,1]",1.0002712202595316,exp1,payoff,full
"L_2[1,2]",NA,exp1,payoff,full
"L_2[2,2]",1.0002580820739255,exp1,payoff,full
